time,Bx,By,Bz,BT
23.294529,0.03,-26.83,-17.34,31.95
23.303793,-0.17,-26.92,-17.31,32.00
23.313278,-0.51,-27.05,-17.67,32.32
23.322217,-0.51,-26.75,-18.05,32.27
23.336655,-0.43,-26.75,-17.95,32.22
23.358994,-0.55,-26.63,-17.70,31.98
23.360643,-0.43,-26.74,-17.45,31.93
23.361909,-0.39,-26.87,-17.62,32.13
23.372142,-0.61,-27.10,-17.58,32.31
23.382215,-0.53,-26.94,-17.33,32.03
23.394002,-0.51,-26.70,-17.35,31.85
23.402802,-0.47,-26.95,-17.33,32.05
23.412095,-0.27,-26.96,-17.46,32.12
23.422917,-0.43,-27.07,-17.58,32.28
23.435607,-0.59,-26.83,-17.64,32.12
23.454750,-0.61,-26.76,-17.66,32.07
23.456450,-0.39,-26.71,-17.70,32.04
23.465777,-0.35,-26.77,-17.93,32.22
23.472366,-0.27,-26.83,-18.04,32.33
23.482318,-0.33,-26.68,-17.81,32.08
23.494699,-0.37,-26.68,-17.95,32.16
23.502730,-0.03,-26.59,-17.85,32.03
23.511887,0.33,-26.84,-18.19,32.43
23.523387,0.54,-26.84,-18.25,32.46
23.534068,0.29,-26.53,-18.20,32.17
23.547947,0.15,-26.56,-17.97,32.07
23.553061,0.23,-26.39,-17.76,31.81
23.563412,0.11,-26.64,-17.70,31.98
23.574631,-0.33,-26.55,-17.70,31.91
23.582628,-0.41,-26.69,-17.81,32.09
23.594439,-0.76,-26.51,-17.88,31.98
23.603471,-0.88,-26.39,-17.67,31.77
23.614018,-0.59,-26.70,-17.53,31.95
23.622781,-0.50,-26.48,-17.33,31.65
23.632894,-0.67,-26.60,-17.24,31.71
23.642102,-0.46,-26.41,-17.63,31.76
23.653709,-0.25,-26.69,-17.54,31.94
23.663075,-0.46,-26.30,-17.32,31.49
23.673451,-0.54,-26.18,-17.15,31.30
23.683214,-0.36,-26.10,-17.34,31.34
23.692004,-0.54,-25.92,-17.58,31.32
23.703499,-0.30,-26.21,-18.00,31.79
23.714527,-0.12,-26.08,-18.00,31.69
23.723098,-0.34,-26.06,-17.88,31.61
23.732278,-0.48,-25.95,-18.04,31.61
23.746624,-0.50,-26.22,-18.06,31.84
23.753939,-0.50,-26.40,-17.82,31.86
23.763843,-0.61,-26.66,-17.97,32.16
23.773036,-0.73,-26.73,-17.99,32.23
23.785125,-0.88,-26.64,-17.94,32.12
23.805144,-1.12,-26.54,-18.07,32.13
23.807099,-1.02,-26.58,-18.11,32.18
23.815439,-0.96,-26.52,-17.78,31.95
23.823045,-0.88,-26.51,-18.03,32.07
23.832610,-0.78,-26.60,-18.03,32.15
23.843950,-0.71,-26.67,-17.80,32.07
23.852725,-0.68,-26.52,-17.66,31.87
23.862853,-0.78,-26.56,-17.63,31.88
23.873173,-0.84,-26.61,-17.61,31.92
23.882687,-0.63,-26.70,-17.47,31.91
23.896193,-0.37,-26.74,-17.54,31.98
23.903278,-0.39,-26.68,-17.29,31.80
23.918520,-0.09,-26.60,-17.52,31.85
23.923239,-0.30,-26.33,-17.20,31.45
23.934107,-0.11,-26.41,-17.22,31.53
23.943633,-0.11,-26.50,-17.12,31.55
23.953441,0.05,-26.61,-16.94,31.54
23.962071,-0.17,-26.66,-16.92,31.58
23.973001,-0.39,-26.45,-16.81,31.34
23.982992,-0.27,-26.47,-16.89,31.40
23.994701,-0.39,-26.45,-16.70,31.28
24.004694,-0.05,-26.64,-17.02,31.61
24.012684,-0.17,-26.72,-17.19,31.77
24.023310,-0.11,-26.70,-17.27,31.80
24.037797,-0.09,-26.59,-17.31,31.73
24.043167,-0.21,-26.54,-17.33,31.70
24.052930,-0.13,-26.87,-17.31,31.96
24.062928,-0.09,-26.96,-17.54,32.17
24.072945,-0.19,-27.01,-17.81,32.35
24.082271,-0.49,-26.91,-17.85,32.30
24.094118,-0.37,-26.96,-17.58,32.19
24.101798,-0.55,-26.91,-17.81,32.28
24.112813,-0.27,-26.86,-17.87,32.26
24.122284,-0.03,-26.86,-17.69,32.16
24.132114,-0.17,-26.65,-18.01,32.16
24.144086,-0.15,-26.70,-18.03,32.22
24.153044,-0.19,-26.82,-17.79,32.19
24.164358,0.09,-26.98,-17.90,32.38
24.172757,0.15,-26.96,-17.94,32.38
24.182285,0.34,-27.01,-17.71,32.30
24.193866,0.30,-27.33,-17.49,32.45
24.202937,0.24,-27.12,-17.86,32.48
24.212637,0.48,-26.99,-17.73,32.30
24.223148,0.23,-26.77,-17.69,32.09
24.233566,0.29,-26.44,-17.68,31.81
24.242537,0.04,-26.18,-17.45,31.46
24.253410,0.00,-26.28,-17.76,31.72
24.267886,0.00,-26.16,-17.99,31.75
24.274391,-0.42,-25.81,-18.20,31.58
24.282856,-0.48,-25.91,-18.02,31.57
24.294583,-0.72,-26.26,-18.02,31.85
24.303673,-0.86,-26.38,-18.06,31.98
24.312747,-0.66,-26.57,-18.28,32.26
24.323746,-0.62,-26.52,-18.34,32.25
24.332343,-0.96,-26.24,-18.31,32.01
24.353389,-0.90,-26.36,-18.08,31.98
24.355397,-0.68,-26.39,-18.05,31.98
24.374745,-0.52,-26.49,-17.90,31.98
24.376587,-0.34,-26.40,-17.76,31.82
24.382310,0.00,-26.24,-17.57,31.58
24.394450,-0.18,-26.12,-17.36,31.36
24.402191,-0.17,-26.40,-17.53,31.69
24.411877,0.17,-26.76,-17.32,31.88
24.422207,-0.13,-26.42,-17.47,31.67
24.433062,-0.01,-26.40,-17.58,31.72
24.444038,-0.34,-26.42,-17.84,31.88
24.452085,-0.17,-26.46,-18.07,32.05
24.462207,-0.11,-26.58,-18.24,32.24
24.473017,0.07,-26.73,-18.16,32.31
24.482574,0.07,-26.54,-18.12,32.14
24.503331,-0.03,-26.40,-18.28,32.11
24.505434,0.31,-26.47,-18.18,32.12
24.513664,0.39,-26.69,-18.18,32.30
24.522313,0.67,-26.59,-18.20,32.23
24.532945,0.55,-26.57,-18.12,32.16
24.544163,0.49,-26.54,-17.95,32.04
24.553460,0.55,-26.66,-18.25,32.32
24.561815,0.51,-26.71,-18.06,32.25
24.573165,0.65,-26.71,-17.77,32.08
24.582903,0.33,-26.86,-17.71,32.18
24.595015,0.19,-26.68,-17.52,31.92
24.602114,0.19,-26.67,-17.29,31.78
24.613536,0.09,-26.54,-17.29,31.68
24.622826,-0.05,-26.40,-17.35,31.59
24.636081,-0.36,-26.11,-17.15,31.24
24.652866,-0.32,-26.06,-17.15,31.20
24.654460,-0.26,-25.90,-17.48,31.25
24.662778,0.04,-25.91,-17.51,31.27
24.672189,0.10,-26.00,-17.57,31.38
24.682873,-0.14,-26.09,-17.57,31.45
24.695345,-0.04,-26.22,-17.49,31.52
24.703123,0.11,-26.31,-17.58,31.65
24.712768,0.25,-26.39,-17.68,31.76
24.723260,0.29,-26.52,-17.64,31.85
24.738981,0.09,-26.60,-17.50,31.84
24.757681,-0.21,-26.60,-17.74,31.97
24.758764,-0.42,-26.42,-17.92,31.93
24.763530,-0.28,-26.29,-17.78,31.74
24.772395,-0.24,-26.34,-17.55,31.65
24.782664,-0.32,-26.32,-17.43,31.57
24.792922,-0.46,-26.25,-17.44,31.51
24.803140,-0.54,-26.12,-17.34,31.35
24.812330,-0.64,-26.15,-17.24,31.33
24.823941,-0.44,-26.23,-16.82,31.16
24.833247,-0.41,-26.64,-16.46,31.32
24.847860,-0.33,-26.61,-16.67,31.41
24.852114,-0.55,-26.51,-16.97,31.48
24.862709,-0.57,-26.58,-17.12,31.63
24.873019,-0.57,-26.80,-17.16,31.83
24.881994,-0.77,-26.86,-17.49,32.06
24.894942,-0.63,-26.90,-17.48,32.09
24.903392,-0.61,-26.87,-17.79,32.24
24.912813,-0.55,-26.66,-18.03,32.19
24.922790,-0.72,-26.53,-18.13,32.14
24.933601,-0.52,-26.44,-18.09,32.04
24.942510,-0.60,-26.40,-18.07,32.00
24.953797,-0.58,-26.21,-18.15,31.88
24.961914,-0.30,-26.12,-18.11,31.79
24.973340,-0.30,-26.26,-18.15,31.93
24.985232,-0.46,-26.24,-18.17,31.92
25.008246,-0.40,-26.14,-18.15,31.82
25.010391,-0.46,-26.25,-18.21,31.95
25.014304,-0.64,-26.22,-18.13,31.89
25.021888,-0.36,-26.26,-17.88,31.77
25.032851,-0.36,-26.35,-17.74,31.77
25.045018,-0.24,-26.37,-17.80,31.81
25.053201,-0.24,-26.09,-17.86,31.62
25.062182,-0.14,-25.87,-17.77,31.39
25.072779,0.28,-26.02,-17.55,31.39
25.083333,0.34,-25.87,-17.44,31.20
25.100568,0.52,-25.93,-17.55,31.32
25.106157,0.32,-25.88,-17.73,31.37
25.112872,0.58,-25.85,-17.84,31.41
25.122827,0.32,-25.91,-17.55,31.30
25.131935,0.32,-25.91,-17.65,31.35
25.143208,0.26,-26.13,-17.64,31.53
25.151889,-0.26,-25.98,-17.86,31.53
25.161539,-0.08,-26.22,-17.74,31.66
25.172313,-0.19,-26.51,-17.76,31.91
25.181854,-0.07,-26.84,-17.77,32.19
25.193914,-0.01,-26.77,-17.71,32.10
25.202669,0.05,-26.72,-17.98,32.21
25.212396,-0.07,-26.74,-18.01,32.24
25.222854,0.13,-26.74,-18.00,32.24
25.234132,0.14,-27.05,-17.90,32.44
25.251107,0.01,-26.84,-17.75,32.18
25.253056,0.23,-26.55,-17.73,31.93
25.262394,0.15,-26.41,-17.72,31.80
25.272977,-0.05,-26.56,-17.35,31.72
25.282798,0.11,-26.76,-17.19,31.80
25.294180,0.18,-26.94,-16.90,31.80
25.303094,-0.09,-26.91,-16.74,31.69
25.311381,-0.11,-26.75,-16.77,31.57
25.322654,-0.11,-26.97,-17.13,31.95
25.332386,-0.06,-27.10,-17.22,32.11
25.343956,-0.06,-27.10,-17.19,32.09
25.352633,-0.09,-26.87,-17.50,32.07
25.361446,-0.29,-26.69,-17.58,31.96
25.373505,-0.29,-26.82,-17.77,32.18
25.388282,-0.01,-26.79,-17.73,32.13
25.393571,0.13,-26.66,-17.79,32.05
25.402514,0.23,-26.71,-17.56,31.97
25.412320,-0.05,-26.63,-17.37,31.80
25.422979,0.17,-26.69,-17.38,31.85
25.432010,0.18,-27.04,-17.42,32.16
25.450407,0.30,-27.02,-17.40,32.14
25.453569,0.23,-26.71,-17.36,31.86
25.463666,0.31,-26.86,-17.52,32.07
25.473023,0.25,-26.81,-17.54,32.03
25.484451,0.27,-26.92,-17.79,32.27
25.494552,0.34,-27.03,-17.82,32.38
25.503401,0.19,-26.77,-17.63,32.06
25.513011,-0.05,-26.81,-17.33,31.92
25.524069,-0.21,-26.79,-17.17,31.82
25.532375,-0.21,-26.93,-16.98,31.84
25.544329,-0.39,-26.82,-17.10,31.81
25.552852,-0.47,-27.09,-16.80,31.88
25.565262,-0.67,-26.72,-16.77,31.55
25.573702,-0.53,-26.63,-16.85,31.52
25.585673,-0.73,-26.67,-16.91,31.58
25.612031,-0.64,-26.37,-17.22,31.50
25.614068,-0.40,-26.37,-17.32,31.55
25.614618,-0.34,-26.29,-17.65,31.66
25.622712,-0.30,-26.31,-17.57,31.63
25.632867,-0.30,-26.27,-17.74,31.71
25.644125,-0.05,-26.36,-17.55,31.67
25.653288,-0.30,-26.40,-17.51,31.68
25.662084,-0.13,-26.59,-17.81,32.00
25.671917,-0.07,-26.70,-17.83,32.11
25.686467,-0.03,-26.88,-17.83,32.26
25.696433,-0.09,-26.69,-17.54,31.94
25.704663,-0.25,-26.78,-17.60,32.05
25.712994,-0.05,-26.51,-17.70,31.88
25.722487,-0.03,-26.49,-17.68,31.85
25.732882,0.03,-26.33,-17.78,31.77
25.744811,-0.20,-26.18,-17.59,31.54
25.753043,-0.22,-26.29,-17.43,31.54
25.763261,-0.38,-26.03,-17.40,31.31
25.772721,-0.30,-26.10,-17.51,31.44
25.783166,-0.22,-26.18,-17.40,31.43
25.795744,-0.42,-26.39,-17.20,31.50
25.803307,-0.50,-26.42,-17.26,31.56
25.812973,-0.49,-26.49,-16.97,31.46
25.822714,-0.34,-26.38,-16.79,31.27
25.837317,-0.38,-26.33,-16.89,31.28
25.858057,-0.42,-26.38,-16.75,31.25
25.860134,-0.27,-26.54,-16.58,31.29
25.862907,-0.27,-26.39,-16.62,31.19
25.873075,-0.15,-26.51,-16.83,31.40
25.882896,-0.19,-26.55,-16.94,31.50
25.894428,-0.05,-26.55,-17.04,31.55
25.902935,-0.07,-26.79,-16.88,31.66
25.912044,-0.05,-26.90,-16.90,31.76
25.923201,-0.00,-27.06,-16.95,31.93
25.932807,-0.03,-26.92,-17.07,31.88
25.946977,-0.01,-26.90,-17.05,31.85
25.953085,-0.13,-26.94,-17.21,31.97
25.969642,0.05,-26.96,-17.03,31.89
25.972801,-0.11,-27.03,-17.11,31.99
25.987303,-0.01,-26.98,-17.48,32.15
26.006186,0.15,-26.80,-17.56,32.04
26.007909,0.23,-26.75,-17.71,32.09
26.012150,-0.13,-27.04,-17.86,32.41
26.022261,-0.05,-27.07,-18.08,32.55
26.031456,0.33,-26.89,-18.04,32.38
26.044234,0.48,-26.89,-18.13,32.44
26.052136,0.50,-26.97,-18.02,32.43
26.067273,0.31,-26.91,-18.04,32.40
26.072062,0.29,-26.83,-18.00,32.31
26.082769,0.50,-26.89,-17.84,32.27
26.096626,0.94,-26.84,-17.67,32.14
26.106132,0.86,-26.94,-17.49,32.13
26.111362,0.80,-26.86,-17.38,32.00
26.121943,0.34,-26.96,-17.30,32.04
26.131881,0.36,-26.93,-17.28,32.00
26.144972,0.66,-26.93,-17.05,31.88
26.152900,0.44,-27.12,-16.99,32.01
26.168879,0.28,-26.94,-16.95,31.83
26.171448,0.09,-26.92,-17.07,31.88
26.181901,0.16,-26.97,-16.99,31.88
26.202921,0.01,-26.97,-16.95,31.86
26.220270,0.20,-26.96,-16.99,31.87
26.221591,-0.04,-27.14,-17.13,32.09
26.222303,-0.36,-27.28,-17.30,32.31
26.232398,-0.04,-27.27,-17.36,32.33
26.244558,-0.30,-27.41,-17.40,32.47
26.252789,-0.22,-27.27,-17.45,32.38
26.262144,-0.19,-27.09,-17.40,32.20
26.272765,-0.16,-27.29,-17.51,32.43
26.282053,-0.08,-27.23,-17.36,32.30
26.308659,-0.15,-27.01,-17.23,32.04
26.311545,0.09,-26.79,-17.09,31.78
26.313338,-0.23,-26.71,-16.94,31.63
26.324017,-0.13,-26.72,-17.08,31.71
26.332130,-0.25,-26.64,-17.10,31.66
26.343833,-0.49,-26.73,-17.10,31.74
26.353247,-0.72,-26.53,-17.16,31.60
26.362350,-1.20,-26.40,-17.26,31.56
26.372154,-0.92,-26.42,-17.28,31.58
26.383067,-1.04,-26.37,-17.48,31.65
26.394956,-0.92,-26.38,-17.36,31.60
26.402032,-1.00,-26.49,-17.28,31.64
26.411827,-0.88,-26.64,-17.35,31.81
26.422780,-0.80,-26.53,-17.47,31.78
26.431982,-0.76,-26.49,-17.30,31.65
26.453162,-0.41,-26.59,-17.39,31.78
26.455010,-0.11,-26.40,-17.51,31.68
26.464019,-0.21,-26.52,-17.33,31.68
26.473072,-0.32,-26.39,-17.33,31.58
26.482061,-0.30,-26.25,-17.41,31.50
26.495397,-0.40,-26.25,-17.38,31.48
26.503607,-0.40,-26.28,-17.34,31.49
26.513934,-0.44,-26.32,-17.55,31.64
26.523160,-0.46,-26.43,-17.53,31.72
26.536010,-0.92,-26.46,-17.51,31.74
26.557574,-0.82,-26.47,-17.69,31.84
26.564010,-0.63,-26.62,-17.80,32.03
26.564630,-0.39,-26.70,-17.93,32.16
26.571458,-0.35,-26.62,-17.56,31.89
26.582365,-0.31,-26.49,-17.51,31.75
26.593943,-0.31,-26.63,-17.23,31.72
26.602399,-0.32,-26.35,-17.01,31.36
26.613799,-0.27,-26.71,-17.06,31.70
26.623376,-0.41,-26.75,-16.98,31.68
26.632111,-0.43,-26.56,-16.91,31.49
26.645760,-0.55,-26.50,-16.79,31.38
26.653287,-0.60,-26.45,-17.06,31.49
26.668996,-0.84,-26.45,-17.12,31.52
26.672315,-0.64,-26.28,-17.26,31.45
26.688178,-0.64,-26.37,-17.49,31.65
26.701196,-0.52,-26.08,-17.24,31.27
26.702999,-0.32,-25.99,-17.46,31.31
26.712351,-0.28,-26.07,-17.65,31.48
26.722860,-0.30,-26.18,-17.73,31.62
26.733619,-0.22,-26.21,-17.98,31.78
26.744498,0.06,-26.31,-18.20,31.99
26.752264,-0.09,-26.49,-18.13,32.09
26.762977,-0.11,-26.56,-18.01,32.09
26.772915,-0.11,-26.74,-18.24,32.37
26.785007,-0.17,-26.66,-17.97,32.15
26.801698,-0.53,-26.60,-17.95,32.10
26.803232,-0.58,-26.42,-17.90,31.92
26.812342,-0.62,-26.39,-17.55,31.70
26.822865,-0.76,-26.21,-17.46,31.50
26.832375,-0.60,-26.12,-17.40,31.39
26.844677,-0.54,-26.10,-17.38,31.36
26.852180,-0.52,-25.81,-17.50,31.19
26.863048,-0.44,-25.78,-17.71,31.28
26.873202,-0.12,-25.92,-17.53,31.30
26.888452,-0.08,-26.06,-17.76,31.54
26.906773,-0.24,-26.13,-17.69,31.55
26.908399,-0.21,-26.60,-17.47,31.82
26.912647,-0.13,-26.63,-17.46,31.85
26.922746,-0.25,-26.68,-17.35,31.83
26.932043,-0.35,-26.85,-16.84,31.70
26.944247,-0.34,-27.16,-16.61,31.84
26.952249,-0.44,-27.25,-16.66,31.94
26.963550,-0.40,-27.24,-16.20,31.70
26.972955,-0.30,-27.19,-16.35,31.73
26.983957,-0.41,-27.05,-16.55,31.71
26.999420,-0.59,-27.05,-16.65,31.77
27.002620,-0.61,-27.00,-16.90,31.86
27.012907,-0.59,-26.94,-17.33,32.03
27.023068,-0.77,-26.70,-17.35,31.85
27.032301,-0.71,-26.77,-17.51,32.00
27.044487,-0.65,-26.65,-17.70,32.00
27.052847,-0.59,-26.60,-17.66,31.93
27.062361,-0.52,-26.45,-17.68,31.82
27.072886,-0.49,-26.69,-17.70,32.03
27.082586,-0.27,-26.71,-17.68,32.03
27.099514,-0.05,-26.78,-17.38,31.93
27.102515,0.13,-26.89,-17.40,32.03
27.111316,0.05,-26.52,-17.37,31.71
27.122462,-0.07,-26.72,-17.29,31.83
27.131522,-0.23,-26.96,-17.27,32.01
27.141830,-0.55,-27.03,-17.33,32.11
27.151905,-0.55,-26.86,-17.15,31.87
27.161930,-0.75,-26.77,-17.47,31.98
27.172892,-0.77,-26.67,-17.82,32.08
27.183864,-0.68,-26.55,-18.05,32.11
27.197372,-0.74,-26.64,-17.99,32.15
27.201943,-0.68,-26.40,-18.07,32.00
27.213407,-0.66,-26.29,-18.06,31.90
27.223893,-0.54,-26.22,-17.77,31.67
27.233115,-0.40,-26.13,-17.80,31.62
27.245027,-0.50,-26.12,-17.44,31.41
27.252311,-0.28,-26.14,-17.42,31.41
27.263512,-0.26,-26.19,-17.07,31.26
27.274080,-0.16,-26.15,-16.93,31.15
27.282993,-0.10,-26.18,-16.74,31.07
27.303366,0.02,-26.11,-16.95,31.13
27.305137,0.22,-25.90,-17.05,31.01
27.313088,0.28,-25.68,-17.19,30.91
27.322731,0.46,-25.76,-17.26,31.01
27.332840,0.16,-25.75,-17.11,30.92
27.345893,-0.14,-25.62,-17.21,30.87
27.353108,-0.18,-25.72,-17.27,30.98
27.362217,-0.14,-25.73,-17.69,31.22
27.371747,-0.30,-25.79,-17.52,31.18
27.383842,-0.28,-25.94,-17.30,31.18
27.394639,-0.58,-25.96,-17.07,31.08
27.401898,-0.54,-25.91,-16.98,30.98
27.414226,-0.32,-25.89,-17.05,31.01
27.421831,-0.20,-26.01,-17.13,31.14
27.431618,-0.08,-25.90,-17.24,31.12
27.443587,-0.18,-25.95,-16.92,30.97
27.451712,-0.04,-25.86,-16.88,30.88
27.461536,0.06,-26.00,-16.91,31.02
27.471961,0.17,-26.23,-16.97,31.24
27.483086,0.11,-26.24,-16.99,31.26
27.495222,-0.28,-26.27,-16.99,31.29
27.503456,-0.15,-26.48,-17.04,31.49
27.518248,0.01,-26.44,-17.06,31.47
27.521907,-0.23,-26.39,-17.10,31.45
27.533300,-0.22,-26.28,-17.18,31.40
27.545278,-0.42,-26.10,-17.38,31.36
27.553405,-0.42,-26.07,-17.55,31.43
27.562187,-0.18,-26.03,-17.55,31.40
27.573021,-0.02,-26.11,-17.57,31.47
27.586729,-0.26,-25.97,-17.30,31.21
27.604509,-0.50,-26.11,-17.24,31.30
27.605820,-0.28,-26.13,-17.13,31.24
27.615096,-0.40,-26.20,-17.05,31.26
27.622660,-0.26,-26.28,-17.12,31.37
27.631981,-0.30,-26.28,-17.18,31.40
27.644303,-0.40,-26.27,-16.95,31.27
27.651601,-0.44,-26.30,-16.78,31.20
27.662906,-0.25,-26.42,-16.89,31.36
27.672892,-0.16,-26.27,-16.81,31.19
27.685250,-0.13,-26.35,-17.02,31.37
27.706771,0.07,-26.52,-17.06,31.53
27.708591,0.13,-26.53,-16.79,31.40
27.713526,0.21,-26.44,-16.79,31.32
27.723080,0.01,-26.57,-17.15,31.63
27.732602,0.17,-26.62,-17.35,31.77
27.743543,0.03,-26.71,-17.38,31.87
27.752065,0.07,-26.89,-17.46,32.06
27.763288,0.42,-26.86,-17.46,32.04
27.773221,0.27,-26.69,-17.38,31.85
27.782846,0.15,-26.68,-17.56,31.94
27.803027,-0.01,-26.52,-17.29,31.66
27.804809,-0.04,-26.28,-17.18,31.40
27.820549,-0.16,-26.17,-17.22,31.33
27.824043,-0.02,-25.90,-17.19,31.08
27.834308,-0.18,-25.75,-17.03,30.87
27.845075,-0.53,-25.69,-16.90,30.75
27.852646,-0.34,-25.73,-17.21,30.96
27.862851,-0.14,-25.77,-17.31,31.04
27.872810,0.08,-25.98,-17.42,31.28
27.883108,0.17,-26.21,-17.26,31.38
27.896159,0.14,-26.05,-17.09,31.15
27.902914,0.00,-26.14,-17.12,31.25
27.913069,0.12,-26.10,-17.10,31.21
27.922964,0.17,-26.26,-17.02,31.30
27.935718,0.29,-26.37,-16.67,31.20
27.958037,0.15,-26.18,-16.68,31.04
27.959642,0.02,-26.07,-16.66,30.94
27.961705,-0.08,-26.03,-16.70,30.93
27.971945,-0.02,-26.17,-17.03,31.22
27.982133,0.02,-26.13,-16.81,31.07
27.994877,-0.16,-26.21,-17.20,31.35
28.002212,-0.14,-26.11,-17.47,31.41
28.011829,-0.28,-26.33,-17.76,31.76
28.022772,-0.50,-26.39,-17.45,31.64
28.033309,-0.33,-26.63,-17.56,31.91
28.045937,-0.11,-26.66,-17.64,31.96
28.053657,-0.45,-26.61,-17.55,31.88
28.063021,-0.57,-26.72,-17.64,32.03
28.072618,-0.33,-26.85,-17.27,31.92
28.082070,-0.65,-26.99,-17.29,32.06
28.099348,-0.61,-26.85,-16.92,31.75
28.103341,-0.35,-26.88,-17.17,31.90
28.111850,-0.53,-26.96,-16.90,31.83
28.122208,-0.67,-27.14,-16.72,31.89
28.133127,-0.44,-27.38,-16.56,32.00
28.144291,-0.51,-27.20,-16.76,31.95
28.151959,-0.59,-27.07,-17.00,31.97
28.162619,-0.21,-26.72,-16.67,31.50
28.173309,-0.46,-26.41,-16.81,31.31
28.185221,-0.34,-26.36,-16.70,31.20
28.194819,-0.26,-25.96,-16.80,30.92
28.203131,-0.18,-25.66,-17.11,30.84
28.213321,-0.12,-25.60,-17.04,30.75
28.223331,0.06,-25.68,-17.19,30.90
28.232766,0.02,-25.61,-17.21,30.85
28.242599,-0.16,-25.83,-17.21,31.03
28.253285,0.02,-26.03,-17.26,31.23
28.263715,-0.18,-26.19,-17.16,31.31
28.272094,-0.32,-26.32,-17.34,31.52
28.284183,-0.36,-26.41,-17.16,31.49
28.296215,-0.36,-26.23,-17.40,31.47
28.302510,-0.36,-26.30,-17.26,31.46
28.312990,-0.29,-26.44,-17.08,31.48
28.322688,-0.36,-26.39,-17.22,31.51
28.333557,-0.41,-26.48,-17.18,31.57
28.344108,-0.33,-26.46,-17.35,31.65
28.353115,-0.01,-26.41,-17.10,31.46
28.364011,0.09,-26.27,-17.24,31.42
28.372167,0.15,-26.26,-17.00,31.29
28.383317,0.42,-26.05,-17.06,31.14
28.399879,0.43,-26.09,-17.30,31.31
28.402246,0.67,-26.09,-17.35,31.34
28.425042,0.70,-25.86,-17.34,31.14
28.426851,0.78,-25.78,-17.12,30.96
28.432725,0.69,-26.03,-17.08,31.14
28.444808,0.61,-26.29,-17.06,31.34
28.453853,0.53,-26.40,-17.08,31.44
28.462188,0.15,-26.70,-16.88,31.59
28.472103,0.17,-26.84,-16.76,31.65
28.483318,0.12,-27.09,-16.55,31.74
28.502841,0.38,-27.24,-16.56,31.88
28.510336,0.38,-27.17,-16.79,31.95
28.525745,0.08,-27.08,-16.97,31.96
28.527803,0.28,-27.08,-16.82,31.88
28.531921,0.26,-26.94,-16.90,31.80
28.544873,0.56,-26.90,-16.80,31.72
28.553151,0.52,-26.90,-16.70,31.67
28.562040,0.53,-26.74,-16.82,31.59
28.573978,0.09,-26.73,-16.96,31.66
28.583300,-0.07,-26.99,-16.82,31.80
28.595820,0.16,-26.97,-16.76,31.75
28.604221,-0.15,-26.60,-16.87,31.50
28.613713,-0.09,-26.74,-16.57,31.46
28.622781,-0.27,-26.51,-16.69,31.33
28.635119,-0.21,-26.40,-16.75,31.27
28.652074,-0.33,-26.47,-16.81,31.36
28.653527,-0.31,-26.54,-16.52,31.26
28.662611,-0.22,-26.28,-16.43,30.99
28.672316,-0.24,-26.27,-16.62,31.08
28.683077,-0.13,-26.54,-16.58,31.29
28.694541,-0.13,-26.64,-16.75,31.46
28.703437,-0.19,-26.74,-16.69,31.52
28.713312,-0.41,-26.69,-16.67,31.47
28.722755,-0.17,-26.63,-16.59,31.38
28.735458,0.07,-26.49,-16.73,31.33
28.747968,-0.13,-26.72,-17.13,31.74
28.752096,0.07,-26.85,-16.99,31.77
28.761835,0.19,-26.74,-17.21,31.80
28.772949,0.05,-26.78,-17.34,31.91
28.782722,0.13,-26.91,-17.61,32.17
28.793738,0.10,-27.05,-17.88,32.43
28.803196,-0.29,-27.01,-18.06,32.49
28.814301,-0.35,-26.96,-18.08,32.46
28.821983,-0.05,-26.95,-17.77,32.28
28.832869,-0.35,-26.73,-17.77,32.10
28.844772,-0.47,-26.84,-17.70,32.15
28.853675,-0.47,-26.80,-17.70,32.12
28.863312,-0.63,-26.77,-17.35,31.91
28.872012,-0.41,-26.66,-17.20,31.73
28.885681,-0.17,-26.75,-17.06,31.73
28.907899,-0.23,-26.89,-17.38,32.02
28.910226,-0.39,-26.85,-17.54,32.08
28.914210,-0.23,-27.07,-17.44,32.20
28.922362,-0.11,-26.91,-17.56,32.13
28.933028,-0.09,-26.89,-17.54,32.11
28.944583,0.13,-26.60,-17.56,31.88
28.952922,-0.09,-26.53,-17.51,31.78
28.961867,-0.28,-26.32,-17.22,31.45
28.972385,-0.24,-26.20,-16.81,31.13
28.985416,0.08,-26.21,-16.95,31.21
29.005779,-0.08,-25.95,-17.01,31.03
29.008090,-0.34,-26.20,-16.76,31.10
29.013510,-0.28,-26.10,-16.72,31.00
29.022268,-0.36,-26.25,-16.74,31.13
29.032815,-0.19,-26.42,-16.75,31.28
29.044300,-0.34,-26.30,-17.12,31.38
29.052991,-0.26,-26.30,-17.28,31.47
29.062517,-0.50,-26.12,-16.91,31.13
29.071782,-0.32,-26.28,-17.16,31.39
29.084367,-0.42,-26.06,-17.11,31.17
29.106651,-0.66,-26.31,-17.05,31.36
29.108018,-0.70,-26.31,-17.01,31.33
29.112817,-0.64,-26.21,-16.91,31.20
29.121973,-0.45,-26.49,-16.79,31.36
29.132361,-0.41,-26.60,-16.75,31.43
29.141794,-0.57,-26.74,-16.96,31.68
29.152845,-0.47,-26.87,-16.73,31.65
29.162744,-0.21,-27.06,-16.76,31.83
29.173774,0.22,-26.90,-16.72,31.67
