time,Bx,By,Bz,BT
40.638474,0.05,30.76,-15.87,34.62
40.648142,0.24,30.56,-15.84,34.43
40.657807,0.26,30.36,-15.90,34.27
40.667591,0.32,30.36,-15.90,34.27
40.677928,0.18,30.54,-15.98,34.47
40.689980,0.42,30.57,-15.98,34.50
40.698632,0.27,30.75,-16.49,34.89
40.711530,0.07,30.49,-16.58,34.71
40.717709,0.22,30.45,-16.75,34.76
40.730354,-0.03,30.61,-16.89,34.97
40.748951,-0.35,30.82,-16.88,35.14
40.751192,-0.57,30.72,-16.67,34.95
40.760334,-0.55,30.74,-16.28,34.79
40.769030,-0.79,30.66,-15.95,34.57
40.778208,-0.77,30.69,-15.51,34.40
40.790218,-0.93,30.63,-15.12,34.17
40.797651,-0.93,30.76,-15.04,34.25
40.807512,-0.75,30.81,-14.99,34.27
40.817667,-0.45,30.84,-15.12,34.35
40.829387,-0.37,30.73,-15.29,34.32
40.851966,-0.27,30.59,-15.48,34.29
40.856480,-0.29,30.57,-15.83,34.43
40.858357,0.15,30.75,-15.75,34.55
40.867364,0.29,31.09,-15.99,34.96
40.878372,0.27,31.07,-15.87,34.89
40.889051,0.35,30.87,-15.81,34.69
40.897557,0.29,30.84,-15.67,34.59
40.918782,0.55,30.94,-15.73,34.72
40.920131,0.61,30.81,-15.73,34.60
40.929866,0.67,30.93,-15.58,34.63
40.944720,0.19,30.75,-15.71,34.53
40.947501,0.14,30.47,-15.73,34.29
40.956566,0.03,30.64,-15.83,34.48
40.968624,0.07,30.76,-16.06,34.70
40.978152,0.23,30.63,-16.19,34.65
40.989149,0.27,30.71,-16.33,34.79
40.998035,0.21,30.97,-16.43,35.06
41.006951,0.19,30.82,-16.45,34.94
41.018780,0.27,30.82,-16.35,34.89
41.027083,0.27,30.86,-16.39,34.94
41.045746,0.59,30.80,-16.27,34.84
41.047266,0.51,30.86,-16.04,34.79
41.063246,0.15,30.93,-15.93,34.79
41.067501,0.01,30.71,-15.71,34.50
41.077436,0.11,30.67,-15.79,34.50
41.089832,0.07,30.62,-15.89,34.49
41.097320,0.04,30.49,-15.79,34.34
41.107294,0.09,30.82,-15.70,34.59
41.117797,-0.25,30.67,-15.97,34.58
41.136123,-0.23,30.73,-15.99,34.64
41.138309,0.03,30.70,-16.16,34.70
41.147935,0.05,30.72,-15.98,34.63
41.158291,-0.11,30.78,-15.97,34.68
41.168579,-0.13,31.08,-15.76,34.85
41.180645,0.09,31.18,-16.01,35.05
41.200340,0.21,30.94,-15.93,34.80
41.202338,0.55,30.78,-15.65,34.54
41.208023,0.46,30.53,-15.69,34.32
41.217203,0.38,30.46,-15.51,34.18
41.235667,0.35,30.83,-15.91,34.70
41.237353,0.53,30.89,-15.73,34.67
41.247128,0.66,30.69,-15.75,34.50
41.256708,0.51,30.91,-15.75,34.69
41.267918,0.11,30.80,-15.91,34.66
41.278248,-0.20,31.15,-15.99,35.01
41.294926,-0.30,31.37,-15.92,35.18
41.297050,-0.22,31.31,-15.96,35.15
41.307841,-0.09,31.08,-15.66,34.80
41.317288,-0.15,30.75,-15.77,34.56
41.327250,-0.09,30.86,-15.85,34.69
41.339856,-0.05,30.68,-15.67,34.45
41.347645,0.11,31.01,-15.52,34.68
41.357751,0.13,30.81,-15.60,34.53
41.367739,0.23,30.80,-15.73,34.59
41.377854,0.05,30.82,-15.75,34.61
41.394869,-0.17,30.79,-15.87,34.64
41.397291,-0.15,31.06,-15.80,34.85
41.409484,-0.27,30.79,-15.78,34.60
41.418051,-0.15,30.73,-15.89,34.60
41.427111,0.07,30.71,-16.04,34.64
41.437264,0.27,30.89,-15.85,34.72
41.446793,0.07,30.93,-15.66,34.67
41.458365,0.11,31.26,-15.68,34.97
41.467691,-0.04,31.22,-15.86,35.02
41.477512,-0.15,31.12,-15.70,34.85
41.492236,-0.04,31.26,-15.68,34.98
41.497563,-0.16,31.31,-15.84,35.09
41.507495,-0.19,30.92,-15.70,34.68
41.517918,-0.57,30.80,-15.66,34.55
41.528321,-0.39,30.52,-15.77,34.35
41.537195,-0.10,30.42,-15.63,34.21
41.550238,0.16,30.50,-15.48,34.20
41.558972,0.22,30.57,-15.40,34.23
41.566997,0.09,30.72,-15.56,34.43
41.577990,0.19,30.68,-15.46,34.36
41.588951,0.11,30.83,-15.54,34.52
41.598605,0.23,30.75,-15.69,34.52
41.607801,0.29,30.98,-15.72,34.74
41.617033,0.13,30.97,-15.60,34.68
41.627343,-0.01,30.97,-15.56,34.66
41.650920,-0.21,30.80,-15.87,34.65
41.652907,-0.09,30.66,-15.93,34.55
41.657999,-0.03,30.86,-15.91,34.72
41.667556,-0.07,31.00,-15.82,34.81
41.677741,-0.05,30.98,-15.85,34.81
41.687733,-0.23,30.76,-16.05,34.70
41.697426,-0.19,30.63,-16.22,34.66
41.709043,0.03,30.77,-16.24,34.80
41.716961,0.21,30.96,-16.18,34.93
41.728093,0.09,30.85,-16.26,34.87
41.747026,-0.03,30.56,-16.23,34.60
41.749284,-0.06,30.30,-16.31,34.41
41.773488,-0.06,30.30,-16.44,34.47
41.775516,0.15,30.57,-16.14,34.57
41.779674,0.11,30.57,-16.14,34.57
41.788260,0.16,30.48,-16.23,34.53
41.797453,0.34,30.37,-16.21,34.43
41.807624,0.33,30.63,-16.04,34.58
41.817749,0.33,30.91,-15.81,34.72
41.827752,0.37,31.11,-15.78,34.88
41.839146,0.23,31.25,-15.35,34.82
41.847542,0.25,31.07,-15.29,34.63
41.857853,0.25,31.16,-15.39,34.75
41.867855,0.19,31.18,-15.18,34.68
41.880352,-0.14,31.33,-15.16,34.81
41.902297,-0.32,31.30,-15.07,34.74
41.904009,-0.26,31.20,-15.47,34.82
41.908966,-0.30,31.31,-15.28,34.84
41.917381,-0.09,31.20,-15.45,34.81
41.927857,-0.27,31.12,-15.43,34.74
41.939170,-0.52,31.26,-15.44,34.86
41.948215,-0.58,31.25,-15.57,34.92
41.957525,-0.45,30.93,-15.45,34.57
41.967102,-0.39,30.73,-15.27,34.32
41.977776,-0.47,30.84,-15.08,34.34
41.995344,-0.51,30.89,-15.35,34.50
41.997512,-0.55,30.89,-15.35,34.50
42.011052,-0.39,31.02,-15.39,34.63
42.018155,-0.35,31.05,-15.49,34.70
42.027113,-0.39,30.80,-15.45,34.46
42.040578,-0.32,31.17,-15.67,34.89
42.047947,-0.22,31.35,-15.96,35.18
42.057030,-0.20,31.18,-15.97,35.04
42.067114,-0.15,31.10,-15.84,34.90
42.077730,-0.32,31.38,-16.10,35.27
42.089325,-0.44,31.46,-16.18,35.37
42.098538,-0.18,31.18,-16.09,35.09
42.108154,0.05,31.20,-16.11,35.11
42.117082,0.13,31.20,-15.91,35.02
42.128362,0.33,31.14,-15.85,34.95
42.147898,0.55,31.12,-15.97,34.98
42.149747,0.49,30.92,-16.12,34.87
42.169117,0.63,30.77,-16.06,34.71
42.171426,0.53,30.86,-16.10,34.81
42.177603,0.55,31.19,-16.09,35.10
42.188630,0.37,31.36,-16.07,35.24
42.197894,0.37,31.22,-16.30,35.23
42.207183,0.39,31.34,-16.11,35.24
42.217003,-0.04,31.44,-15.88,35.22
42.227834,0.06,31.41,-15.71,35.11
42.247986,-0.04,31.41,-15.67,35.10
42.249631,0.15,31.19,-15.62,34.88
42.267066,0.07,30.92,-15.48,34.58
42.269511,0.13,30.96,-15.43,34.59
42.281199,-0.03,31.02,-15.22,34.55
42.292273,-0.17,30.80,-15.21,34.35
42.297855,0.03,30.69,-15.33,34.30
42.308113,0.21,30.68,-15.50,34.37
42.317287,0.44,30.40,-15.47,34.12
42.327650,0.40,30.35,-15.32,34.00
42.346376,0.40,30.53,-15.32,34.17
42.348408,0.52,30.30,-15.20,33.90
42.365185,0.51,29.93,-15.27,33.61
42.367487,0.52,30.09,-15.43,33.82
42.378343,0.35,29.91,-15.70,33.78
42.389536,0.21,29.82,-15.52,33.62
42.396904,0.02,30.19,-15.45,33.92
42.408220,-0.12,30.37,-15.79,34.23
42.416837,-0.20,30.04,-15.86,33.97
42.432742,-0.37,30.35,-16.06,34.33
42.439108,-0.37,30.60,-16.16,34.61
42.447640,-0.49,30.62,-16.28,34.68
42.458489,-0.45,30.90,-15.91,34.76
42.467919,-0.29,30.95,-15.87,34.79
42.477895,-0.23,30.79,-15.83,34.62
42.495048,-0.19,30.83,-15.70,34.59
42.498145,-0.22,31.15,-15.76,34.91
42.511929,-0.21,31.06,-15.66,34.79
42.517153,-0.27,31.06,-15.66,34.79
42.526778,-0.15,30.95,-15.64,34.68
42.539430,0.09,30.98,-15.83,34.79
42.548348,-0.07,31.19,-15.88,34.99
42.558308,-0.15,30.99,-15.86,34.81
42.567632,-0.05,30.99,-15.76,34.76
42.577756,0.09,30.89,-15.75,34.68
42.586827,0.17,30.94,-15.87,34.78
42.599003,0.47,30.90,-15.87,34.74
42.611871,0.21,30.76,-15.75,34.56
42.618349,-0.05,30.72,-15.58,34.44
42.628327,-0.17,30.61,-15.64,34.37
42.638667,-0.15,30.71,-15.75,34.52
42.648248,-0.02,30.44,-15.77,34.28
42.657852,-0.06,30.35,-15.86,34.24
42.667859,-0.19,30.42,-15.88,34.32
42.678471,-0.25,30.42,-15.83,34.29
42.687741,-0.11,30.64,-15.87,34.50
42.698890,0.12,30.43,-16.11,34.43
42.709850,0.36,30.40,-15.80,34.26
42.718400,0.54,30.51,-15.69,34.31
42.727301,0.17,30.65,-15.87,34.52
42.742463,-0.03,30.62,-15.67,34.40
42.747224,-0.04,30.38,-15.75,34.22
42.757076,-0.11,30.62,-15.69,34.41
42.767938,-0.11,30.75,-15.75,34.55
42.777466,-0.01,30.92,-15.58,34.62
42.789798,-0.15,30.95,-15.72,34.72
42.797959,-0.25,31.08,-15.86,34.89
42.807619,0.25,31.18,-15.91,35.01
42.817621,0.29,31.12,-16.07,35.03
42.828098,0.34,31.49,-15.92,35.29
42.847308,0.32,31.41,-15.97,35.24
42.848908,0.59,31.34,-15.99,35.19
42.868645,0.55,31.29,-15.91,35.10
42.871366,0.40,31.41,-16.09,35.29
42.877423,0.27,31.23,-15.99,35.09
42.888386,-0.22,31.24,-15.76,35.00
42.896941,-0.06,31.39,-15.57,35.04
42.907082,-0.01,31.15,-15.62,34.85
42.917455,-0.23,31.14,-15.57,34.82
42.927602,-0.62,31.28,-15.44,34.88
42.944902,-1.08,31.26,-15.42,34.88
42.947797,-0.82,31.24,-15.36,34.82
42.965414,-0.70,31.44,-15.52,35.07
42.968027,-0.62,31.45,-15.69,35.15
42.977422,-0.60,31.41,-15.94,35.23
42.989554,-0.92,31.18,-15.88,35.00
42.997645,-1.12,31.05,-15.88,34.90
43.007535,-0.77,30.83,-15.92,34.70
43.017372,-0.52,31.04,-15.92,34.89
43.028378,-0.62,31.04,-16.13,34.99
43.040938,-0.69,30.90,-16.01,34.81
43.048322,-0.57,30.69,-16.07,34.65
43.057515,-0.67,30.66,-16.07,34.62
43.068062,-0.29,30.78,-16.10,34.74
43.080331,0.17,30.79,-16.06,34.73
43.101943,0.09,30.96,-15.91,34.81
43.103565,0.33,30.65,-15.96,34.56
43.107135,0.14,30.53,-15.83,34.39
43.117207,0.28,30.53,-15.51,34.25
43.127786,0.26,30.57,-15.32,34.20
43.137482,0.36,30.36,-15.05,33.89
43.147320,0.18,30.18,-14.91,33.66
43.157999,0.48,30.23,-14.97,33.74
43.168319,0.36,30.03,-15.12,33.62
43.180134,0.32,30.30,-15.18,33.89
43.202093,0.68,30.53,-15.16,34.10
43.203831,0.78,30.47,-15.57,34.23
43.207311,0.74,30.61,-15.73,34.42
43.217168,0.68,30.65,-15.82,34.50
43.227902,0.55,30.98,-15.89,34.82
43.238703,0.23,31.09,-15.72,34.84
43.247558,0.15,31.11,-15.84,34.91
43.258401,0.09,31.06,-15.72,34.81
43.268368,-0.33,31.03,-15.72,34.79
43.279169,-0.37,30.99,-15.68,34.74
43.296742,-0.41,30.97,-15.31,34.55
43.298306,-0.26,31.23,-15.49,34.86
43.316614,-0.09,31.21,-15.47,34.84
43.319241,-0.09,31.12,-15.66,34.84
43.327986,-0.10,31.34,-15.71,35.05
43.338741,-0.28,31.26,-15.78,35.02
43.346959,-0.03,31.08,-15.74,34.84
43.356974,-0.11,31.16,-15.53,34.81
43.367599,0.00,31.26,-15.74,35.00
43.376714,-0.12,31.32,-15.59,34.99
43.388488,-0.11,31.07,-15.49,34.71
43.397276,-0.17,30.94,-15.66,34.67
43.407158,-0.25,30.81,-15.43,34.46
43.416982,-0.17,30.79,-15.62,34.53
43.427607,-0.13,30.85,-15.52,34.53
43.439273,-0.01,30.68,-15.60,34.42
43.447296,0.14,30.53,-15.67,34.32
43.456948,0.28,30.53,-15.81,34.38
43.467856,0.30,30.57,-16.08,34.54
43.477753,0.36,30.52,-16.13,34.52
43.488373,0.32,30.37,-16.38,34.50
43.498332,0.48,30.44,-16.23,34.50
43.508061,0.54,30.38,-16.50,34.57
43.518927,0.39,30.65,-16.68,34.90
43.527756,0.39,30.71,-16.54,34.88
43.539741,0.03,30.60,-16.60,34.82
43.548434,-0.07,30.66,-16.45,34.80
43.558368,-0.39,30.74,-16.20,34.75
43.567855,-0.05,30.87,-16.03,34.78
43.577027,-0.21,30.99,-15.91,34.83
43.595520,-0.21,30.90,-15.78,34.69
43.597646,-0.19,30.74,-15.66,34.49
43.611404,-0.17,30.84,-15.87,34.69
43.618784,0.05,30.95,-15.78,34.74
43.627320,0.21,30.95,-15.83,34.76
43.639278,0.39,31.00,-15.75,34.78
43.647802,0.13,30.93,-15.74,34.70
43.664840,0.39,30.76,-15.85,34.60
43.667759,0.35,31.02,-15.83,34.83
43.678388,0.29,31.00,-15.77,34.78
43.697273,0.03,30.90,-15.70,34.65
43.698900,0.07,30.74,-15.50,34.42
43.719532,0.13,30.97,-15.43,34.60
43.722560,0.15,31.01,-15.37,34.61
43.727137,0.19,31.10,-15.31,34.67
43.740575,-0.07,31.18,-15.30,34.73
43.748273,0.05,30.85,-15.37,34.46
43.758639,0.17,30.96,-15.43,34.59
43.767689,0.15,30.94,-15.46,34.59
43.777300,-0.09,30.98,-15.43,34.61
43.795708,-0.19,31.10,-15.49,34.75
43.797466,-0.21,31.03,-15.51,34.69
43.816057,-0.11,31.07,-15.43,34.69
43.817615,-0.01,31.11,-15.29,34.66
43.827528,-0.02,31.33,-15.14,34.80
43.838315,-0.10,31.40,-15.26,34.91
43.847961,0.18,31.44,-15.03,34.85
43.857595,0.27,31.38,-15.22,34.88
43.868089,0.35,31.05,-15.04,34.50
43.878415,0.37,30.98,-15.19,34.50
43.890304,0.43,30.90,-15.42,34.54
43.896982,0.47,31.02,-15.46,34.67
43.907398,0.35,31.07,-15.72,34.82
43.917279,0.47,30.78,-15.87,34.63
43.929972,0.31,30.63,-16.06,34.58
43.949322,0.25,30.79,-16.02,34.71
43.950861,0.25,30.88,-16.12,34.84
43.959963,0.03,31.22,-15.92,35.04
43.967771,-0.17,31.08,-15.91,34.91
43.978053,-0.15,30.96,-16.03,34.87
43.989268,-0.15,30.88,-15.85,34.71
43.997927,-0.48,31.18,-15.61,34.87
44.007132,-0.48,31.34,-15.57,35.00
44.017583,-0.38,31.31,-15.53,34.95
44.027939,-0.58,31.27,-15.53,34.92
44.046858,-0.21,30.99,-15.93,34.84
44.048408,-0.13,31.06,-15.82,34.86
44.064881,-0.17,31.11,-15.88,34.93
44.066985,-0.01,31.11,-15.88,34.93
44.077219,0.29,30.89,-15.83,34.71
44.089336,0.59,30.76,-15.86,34.61
44.097838,0.72,30.68,-15.82,34.53
44.112707,0.90,30.64,-15.90,34.53
44.117018,0.74,30.70,-15.79,34.53
44.127796,0.82,30.70,-15.86,34.56
44.139464,0.82,30.52,-15.57,34.27
44.147588,0.38,30.53,-15.53,34.26
44.157458,0.25,30.72,-15.46,34.39
44.168000,-0.09,30.75,-15.66,34.51
44.182210,-0.07,30.91,-15.78,34.71
44.202989,-0.13,30.91,-15.81,34.72
44.204706,-0.21,30.99,-15.93,34.84
44.207017,-0.11,30.95,-15.93,34.81
44.216630,-0.19,31.05,-16.15,35.00
44.229221,0.07,30.94,-16.26,34.95
44.238089,0.07,30.81,-16.41,34.91
44.246968,0.01,30.55,-16.35,34.65
44.258281,-0.21,30.48,-16.39,34.61
44.268067,-0.41,30.65,-16.51,34.81
44.278870,-0.21,30.47,-16.18,34.50
44.295906,-0.08,30.40,-16.12,34.40
44.297403,0.14,30.34,-16.09,34.34
44.308873,0.26,30.50,-16.11,34.50
44.318603,0.30,30.50,-16.06,34.47
44.327286,0.29,30.85,-15.79,34.66
44.339047,0.41,31.00,-15.62,34.72
44.347796,0.78,30.84,-15.46,34.50
44.357347,0.70,30.78,-15.71,34.56
44.368306,0.35,30.88,-15.52,34.56
44.377783,0.11,30.92,-15.52,34.60
44.392808,0.07,30.83,-15.39,34.46
44.398280,0.05,31.03,-15.47,34.67
44.407459,-0.07,30.83,-15.41,34.47
44.418462,-0.13,30.72,-15.48,34.40
44.427526,-0.23,30.81,-15.52,34.50
44.437294,-0.25,30.96,-15.31,34.54
44.448808,-0.27,31.01,-15.57,34.70
44.457471,-0.43,30.81,-15.54,34.52
44.468928,-0.55,30.97,-15.33,34.56
44.478260,-0.55,30.84,-15.24,34.40
44.489282,-0.25,30.89,-15.37,34.50
44.497956,-0.33,30.78,-15.48,34.46
44.507350,-0.53,30.65,-15.39,34.30
44.518691,-0.37,30.73,-15.27,34.32
44.530842,-0.37,30.51,-15.13,34.06
44.537351,-0.09,30.60,-15.21,34.17
44.547855,-0.14,30.30,-15.44,34.01
44.557312,-0.04,30.24,-15.53,34.00
44.567893,-0.20,30.03,-15.57,33.82
44.577282,-0.20,29.99,-15.34,33.69
44.588480,-0.14,29.90,-15.33,33.61
44.598056,-0.31,29.63,-15.62,33.49
44.607296,-0.24,29.79,-15.70,33.67
44.618725,-0.36,29.86,-15.74,33.76
44.627451,-0.20,30.11,-15.74,33.98
44.639477,-0.30,30.17,-15.69,34.01
44.648179,-0.22,30.32,-15.53,34.07
44.658260,-0.09,30.53,-15.67,34.32
44.668509,-0.13,30.47,-15.85,34.35
44.678446,-0.39,30.79,-15.66,34.55
44.689294,-0.21,30.79,-15.66,34.54
44.698953,-0.21,30.87,-15.56,34.57
44.708491,-0.27,30.90,-15.51,34.58
44.718414,-0.23,31.07,-15.43,34.69
44.727279,-0.26,31.30,-15.65,35.00
44.742210,-0.38,31.29,-15.53,34.93
44.748530,-0.32,31.73,-15.44,35.29
44.757837,-0.10,31.61,-15.56,35.23
44.768715,-0.36,31.82,-15.48,35.39
44.777089,-0.36,31.78,-15.52,35.37
44.787358,-0.38,31.60,-15.60,35.24
44.798549,-0.50,31.42,-15.56,35.06
44.807175,-0.48,31.31,-15.61,34.99
44.818806,-0.32,31.21,-15.80,34.98
44.827951,-0.13,30.81,-15.70,34.58
44.845527,-0.09,30.57,-15.54,34.29
44.849909,-0.02,30.48,-15.59,34.24
44.858042,-0.01,30.59,-15.58,34.33
44.867870,0.15,30.61,-15.56,34.33
44.878627,0.28,30.53,-15.73,34.34
44.889076,0.16,30.57,-15.57,34.31
44.896804,0.09,30.66,-15.62,34.41
44.907551,-0.03,30.99,-15.51,34.65
44.918706,0.08,31.41,-15.53,35.04
44.928105,0.10,31.34,-15.59,35.00
44.939288,0.27,31.30,-15.59,34.96
44.948791,0.24,31.49,-15.88,35.27
44.957695,0.22,31.52,-15.57,35.15
44.968741,0.38,31.47,-15.72,35.19
44.977431,0.28,31.42,-15.63,35.10
44.997816,0.11,31.02,-15.85,34.84
44.999407,0.01,30.80,-16.04,34.73
45.008075,-0.11,30.87,-15.99,34.77
45.022652,-0.19,30.89,-16.01,34.79
45.027051,-0.29,30.97,-15.70,34.73
45.040003,-0.31,30.73,-15.87,34.59
45.047925,-0.31,30.61,-15.64,34.37
45.057993,-0.23,30.59,-15.66,34.36
45.067739,-0.01,30.84,-15.68,34.60
45.078163,0.01,30.74,-15.56,34.45
45.088851,-0.07,30.79,-15.58,34.51
45.097439,-0.19,30.77,-15.60,34.50
45.107660,-0.27,30.56,-15.44,34.24
45.117706,-0.01,30.76,-15.46,34.42
45.128100,-0.07,30.99,-15.64,34.71
45.141140,-0.21,30.90,-15.78,34.69
45.147871,-0.21,30.84,-15.74,34.63
45.156898,-0.17,31.00,-15.87,34.83
45.169022,0.07,30.83,-15.97,34.72
45.177861,0.23,30.63,-16.00,34.56
45.188252,0.11,30.52,-16.21,34.56
45.198294,-0.07,30.56,-15.98,34.49
45.206700,0.09,30.60,-16.04,34.55
45.217423,0.13,30.75,-15.83,34.58
45.227612,-0.07,30.84,-15.70,34.61
45.244887,0.15,30.96,-15.35,34.55
45.248016,0.09,30.85,-15.08,34.34
45.262020,0.05,30.98,-15.16,34.49
45.266865,0.25,31.09,-15.00,34.52
45.276967,0.51,31.06,-15.29,34.63
45.288349,0.45,31.03,-15.23,34.57
45.297189,0.69,31.06,-15.17,34.58
45.307237,0.93,30.96,-15.44,34.61
45.317621,0.66,30.71,-15.53,34.42
45.328011,0.74,30.79,-15.86,34.65
45.339370,0.84,30.80,-15.59,34.53
45.348180,0.87,30.91,-15.44,34.56
45.357732,0.31,31.03,-15.39,34.63
45.368335,0.33,30.92,-15.40,34.54
45.382464,0.11,30.90,-15.39,34.52
45.403814,-0.03,31.21,-15.43,34.82
45.405446,0.02,31.41,-15.40,34.98
45.407629,0.06,31.43,-15.38,34.99
45.416736,-0.20,31.29,-15.53,34.93
45.427858,-0.04,31.31,-16.00,35.16
45.440682,0.05,31.24,-15.82,35.02
45.447925,0.04,31.29,-15.82,35.07
45.458364,0.15,30.94,-15.95,34.81
45.468944,0.28,30.52,-15.82,34.38
45.478272,0.36,30.35,-16.13,34.37
45.493179,0.32,30.59,-16.02,34.53
45.498989,0.31,30.85,-16.08,34.79
45.507886,0.09,30.65,-15.89,34.53
45.517582,0.09,30.83,-16.04,34.76
45.528106,-0.25,30.93,-15.95,34.80
45.538759,-0.36,31.19,-15.78,34.96
45.548104,-0.42,31.19,-15.84,34.99
45.558667,-0.62,31.20,-15.71,34.93
45.567884,-0.64,31.12,-15.73,34.88
45.577636,-0.63,30.94,-15.59,34.65
45.587025,-0.54,31.07,-15.72,34.82
45.598426,-0.44,31.07,-15.66,34.80
45.609422,-0.21,30.99,-15.74,34.76
45.618546,-0.11,30.86,-15.91,34.72
45.627394,-0.17,30.84,-15.93,34.71
45.638452,0.05,30.95,-15.91,34.80
45.648191,0.05,30.78,-15.81,34.61
45.659200,-0.05,30.75,-15.75,34.55
45.668092,-0.33,30.54,-15.71,34.34
45.677445,0.06,30.44,-15.81,34.30
45.688874,0.04,30.51,-15.69,34.31
45.698983,0.01,30.57,-15.63,34.33
45.707957,0.11,31.00,-15.78,34.79
45.718455,-0.23,30.97,-15.86,34.79
45.727068,-0.15,30.98,-15.97,34.86
45.743405,-0.09,31.00,-16.09,34.92
45.747797,-0.04,31.30,-15.78,35.05
45.757984,-0.42,31.17,-15.92,35.00
45.769216,-0.21,31.06,-15.97,34.92
45.777555,-0.20,31.16,-16.23,35.13
45.789533,-0.13,30.84,-15.74,34.63
45.797658,0.23,31.04,-15.72,34.79
45.808548,-0.03,31.19,-15.70,34.92
45.818226,0.03,31.24,-15.66,34.95
45.832218,0.15,31.26,-15.74,35.00
45.850252,0.03,31.19,-15.59,34.87
45.852000,-0.17,31.15,-15.66,34.87
45.858240,-0.17,31.09,-15.47,34.72
45.867470,-0.32,31.12,-15.57,34.80
45.878716,-0.45,30.91,-15.43,34.55
45.888724,-0.25,30.72,-15.37,34.35
45.897676,-0.37,30.97,-15.26,34.52
45.907599,-0.59,30.80,-15.27,34.39
45.918227,-0.65,30.74,-15.04,34.23
45.927720,-0.65,30.80,-14.85,34.20
45.948373,-0.53,30.76,-14.73,34.11
45.950620,-0.67,30.85,-14.73,34.20
45.967544,-0.73,30.78,-14.71,34.13
45.968977,-0.57,30.91,-14.71,34.24
45.977042,-0.39,30.46,-14.98,33.95
45.990231,-0.27,30.62,-15.09,34.14
45.998254,-0.07,30.87,-15.33,34.47
46.007310,0.07,30.59,-15.65,34.36
46.017317,-0.29,30.44,-15.83,34.31
46.028404,0.02,30.32,-16.04,34.30
46.039766,0.14,30.39,-16.29,34.48
46.046986,-0.04,30.32,-16.04,34.30
46.056613,-0.09,30.55,-15.91,34.44
46.068084,0.10,30.38,-16.02,34.34
46.079786,0.11,30.61,-16.08,34.58
46.096269,0.21,30.71,-15.89,34.57
46.097823,0.39,30.94,-15.85,34.77
46.106824,0.27,31.14,-16.01,35.02
46.117236,0.33,31.29,-16.03,35.16
46.126660,0.32,31.41,-16.30,35.39
46.139068,0.48,31.46,-16.32,35.45
46.147525,0.22,31.32,-16.24,35.28
46.157704,0.19,31.10,-16.16,35.05
46.167838,-0.12,31.38,-16.00,35.23
46.177427,0.17,31.29,-15.99,35.14
46.191123,0.08,31.33,-15.86,35.11
46.197160,-0.04,31.31,-15.98,35.15
46.208106,-0.08,31.31,-15.92,35.13
46.217368,-0.03,31.13,-15.99,35.00
46.227530,0.12,31.42,-15.88,35.20
46.240276,0.20,31.42,-15.88,35.20
46.248830,0.16,31.42,-15.98,35.25
46.258465,0.02,31.51,-15.90,35.30
46.267655,0.04,31.33,-15.82,35.10
46.279325,-0.06,31.47,-15.59,35.12
46.298378,0.29,31.24,-15.51,34.88
46.300012,0.43,31.37,-15.41,34.96
46.320044,0.52,31.50,-15.51,35.11
46.321968,0.74,31.60,-15.63,35.26
46.326755,1.05,31.48,-15.74,35.21
46.339475,1.03,31.59,-15.70,35.30
46.355120,1.05,31.39,-15.64,35.09
46.360606,1.25,31.30,-15.64,35.01
46.367180,1.17,31.37,-15.70,35.10
46.377484,0.61,31.43,-15.78,35.18
46.397754,0.55,31.22,-15.74,34.96
46.400075,0.27,30.87,-15.81,34.69
46.416965,0.07,30.80,-15.83,34.63
46.418714,-0.03,30.58,-16.16,34.58
46.426793,-0.01,30.78,-16.22,34.79
46.438440,-0.01,30.55,-16.27,34.62
46.446265,-0.13,30.70,-16.39,34.80
46.457117,0.08,30.44,-16.33,34.55
46.466924,-0.00,30.39,-16.23,34.45
46.476664,-0.19,30.76,-16.05,34.70
46.490755,-0.25,30.77,-15.81,34.60
46.496405,-0.21,30.65,-15.64,34.40
46.508133,-0.39,30.59,-15.77,34.42
46.518019,-0.51,30.76,-15.37,34.39
46.527220,-0.41,30.63,-15.56,34.36
46.542433,-0.39,30.83,-15.45,34.49
46.548137,-0.05,30.98,-15.45,34.61
46.558525,0.15,30.68,-15.48,34.36
46.568486,0.17,30.61,-15.46,34.29
46.577600,0.23,31.01,-15.37,34.61
46.589282,0.43,30.96,-15.17,34.48
46.597832,0.55,30.88,-15.42,34.52
46.608239,0.33,30.87,-15.17,34.40
46.618241,0.31,30.97,-15.39,34.59
46.627884,0.03,30.90,-15.64,34.63
46.639332,0.01,30.86,-15.66,34.61
46.647226,0.35,30.94,-15.89,34.79
46.657254,0.26,30.46,-15.69,34.26
46.667827,0.30,30.42,-15.71,34.23
46.681864,0.40,30.32,-15.76,34.18
46.700193,0.66,30.47,-15.78,34.32
46.701938,0.60,30.51,-15.69,34.31
46.709838,0.50,30.42,-15.55,34.17
46.717445,0.48,30.36,-15.57,34.13
46.726794,0.12,30.44,-15.46,34.14
46.738926,0.13,30.77,-15.67,34.53
46.747372,0.25,30.87,-15.79,34.68
46.757266,0.17,30.94,-15.99,34.83
46.767855,-0.11,30.87,-15.93,34.74
46.782264,0.17,30.76,-15.87,34.61
46.803939,0.35,30.87,-15.93,34.74
46.805701,0.15,31.00,-15.85,34.82
46.807190,0.21,30.73,-15.89,34.59
46.816573,0.10,30.53,-15.73,34.34
46.826668,-0.13,30.65,-15.48,34.34
46.838961,-0.11,30.85,-15.29,34.43
